mooringFull	date	depth	temp	sal	sig	O2_conc	O2_sat	chl_sens	CO2	pH	AW_frac	PW_frac
EGC-7	2022-06-09	248.086672	2.323599	34.877387	27.854083	305.837167	90.441527	NA	500.4	NA	0.780956	0.219044
EGC-7	2022-06-09	248.086672	2.310568	34.865746	27.851687	306.261444	90.368234	NA	501.2	0	0.768944	0.231056
EGC-7	2022-06-09	248.086672	2.306223	34.857823	27.850125	305.390559	89.974716	NA	492.55	0	0.760804	0.239196
EGC-7	2022-06-09	248.086672	2.349657	34.861114	27.848875	304.475012	89.814328	NA	479.1	NA	0.763088	0.236912
EGC-7	2022-06-09	248.086672	2.462564	34.871745	27.84847	304.92162	90.195704	NA	476.2	7.6303	0.772627	0.227373
EGC-7	2022-06-09	248.086672	2.558071	34.892996	27.850329	306.194453	90.992648	NA	475.7	7.6303	0.793378	0.206622
EGC-7	2022-06-09	248.086672	2.540707	34.906046	27.851607	308.137198	91.821955	NA	471.2	NA	0.806262	0.193738
EGC-7	2022-06-09	248.086672	2.436514	34.900259	27.851397	309.164396	92.006807	NA	470.2	0	0.800727	0.199273
EGC-7	2022-06-09	248.086672	2.393094	34.892474	27.848428	308.673128	91.769184	NA	479.2	0	0.791816	0.208184
EGC-7	2022-06-09	248.086672	2.484267	34.905444	27.847594	308.539145	92.03206	NA	490.3	NA	0.803585	0.196415
EGC-7	2022-06-09	248.086672	2.575434	34.91754	27.850706	309.92363	92.625745	NA	496.55	0	0.81664	0.18336
EGC-7	2022-06-09	248.086672	2.540708	34.915152	27.850812	311.174132	92.945656	NA	500.65	0	0.81443	0.18557
EGC-7	2022-06-09	248.086672	2.545048	34.917586	27.851748	311.464428	93.060479	NA	503.4	NA	0.817231	0.182769
EGC-7	2022-06-09	248.086672	2.584114	34.921501	27.851562	311.352776	93.115951	NA	506.1	0	0.820852	0.179148
EGC-7	2022-06-10	248.086672	2.575434	34.919737	27.852066	311.330445	93.057899	NA	505.7	0	0.819451	0.180549
EGC-7	2022-06-10	248.086672	2.588454	34.914869	27.854248	311.107141	92.829561	NA	501.95	NA	0.815993	0.184007
EGC-7	2022-06-10	248.086672	2.597134	34.914397	27.853831	311.01782	92.803596	NA	498.65	0	0.815325	0.184675
EGC-7	2022-06-10	248.086672	2.584114	34.917358	27.854083	311.129472	92.894443	NA	494.45	0	0.818258	0.181742
EGC-7	2022-06-10	248.086672	2.558073	34.920756	27.854818	311.442097	93.04208	NA	491.8	NA	0.821862	0.178138
EGC-7	2022-06-10	248.086672	2.562413	34.919896	27.854623	311.710062	93.108634	NA	477	0	0.820944	0.179056
EGC-7	2022-06-10	248.086672	2.579774	34.917945	27.854897	311.241124	92.919226	NA	483.25	0	0.819244	0.180756
EGC-7	2022-06-10	248.086672	2.575434	34.918656	27.855466	311.04015	92.859712	NA	498.25	NA	0.820218	0.179782
EGC-7	2022-06-10	248.086672	2.549391	34.921201	27.85637	311.218793	92.94443	NA	510.45	0	0.823106	0.176894
EGC-7	2022-06-10	248.086672	2.545051	34.926911	27.857445	311.687732	93.179605	NA	511.85	0	0.829089	0.170911
EGC-7	2022-06-10	248.086672	2.571094	34.923188	27.855955	311.710062	93.144661	NA	510.85	NA	0.824776	0.175224
EGC-7	2022-06-10	248.086672	2.670885	34.92654	27.855892	310.437229	92.836512	NA	513.15	0	0.827937	0.172063
EGC-7	2022-06-10	248.086672	2.735972	34.932447	27.855615	309.811978	92.783793	NA	511.95	0	0.833389	0.166611
EGC-7	2022-06-10	248.086672	2.709946	34.930709	27.855034	309.722656	92.735163	NA	507.35	NA	0.831429	0.168571
EGC-7	2022-06-10	248.086672	2.72296	34.933003	27.855737	309.767317	92.779195	NA	501.7	0	0.833981	0.166019
EGC-7	2022-06-10	248.086672	2.662215	34.928866	27.857522	310.258586	92.791748	NA	487.75	0	0.830992	0.169008
EGC-7	2022-06-10	248.086672	2.505972	34.916076	27.86047	309.990621	92.357897	NA	471.15	NA	0.820499	0.179501
EGC-7	2022-06-10	248.086672	2.410464	34.902925	27.860401	309.097405	91.806389	NA	472.7	0	0.80812	0.19188
EGC-7	2022-06-10	248.086672	2.423491	34.905123	27.860393	308.070207	91.549377	NA	486.45	0	0.810172	0.189828
EGC-7	2022-06-10	248.086672	2.445203	34.911257	27.860908	308.092537	91.677278	NA	496.85	NA	0.816181	0.183819
EGC-7	2022-06-10	248.086672	2.427834	34.909143	27.860975	308.650797	91.79519	NA	505.7	0	0.81424	0.18576
EGC-7	2022-06-10	248.086672	2.466907	34.910766	27.85957	308.516815	91.827531	NA	509.4	0	0.815006	0.184994
EGC-7	2022-06-10	248.086672	2.549391	34.918783	27.857215	308.695458	92.116739	NA	505.7	NA	0.821279	0.178721
EGC-7	2022-06-10	248.086672	2.571094	34.922378	27.855786	309.811978	92.564796	NA	495.75	0	0.823911	0.176089
EGC-7	2022-06-11	248.086672	2.579774	34.912321	27.853701	311.196463	92.813942	NA	488.8	0	0.813317	0.186683
EGC-7	2022-06-11	248.086672	2.55373	34.901509	27.851142	310.593542	92.466896	NA	489.8	NA	0.801751	0.198249
EGC-7	2022-06-11	248.086672	2.505985	34.88337	27.849365	309.052744	91.651691	NA	490.55	0	0.78394	0.21606
EGC-7	2022-06-11	248.086672	2.501644	34.868484	27.848357	306.976017	90.733385	NA	490.5	0	0.769544	0.230456
EGC-7	2022-06-11	248.086672	2.514667	34.873078	27.84967	305.524541	90.372221	NA	490.25	NA	0.774507	0.225493
EGC-7	2022-06-11	248.086672	2.479934	34.872723	27.850401	305.792506	90.423674	NA	494.55	0	0.774592	0.225408
EGC-7	2022-06-11	248.086672	2.401777	34.885275	27.85479	305.680854	90.551036	NA	503	0	0.788654	0.211346
EGC-7	2022-06-11	248.086672	2.401777	34.901092	27.857262	306.283775	91.013676	NA	510.45	NA	0.804694	0.195306
EGC-7	2022-06-11	248.086672	2.388747	34.900164	27.856389	307.310973	91.321468	NA	513.8	0	0.80335	0.19665
EGC-7	2022-06-11	248.086672	2.362691	34.898685	27.858384	307.243982	91.216278	NA	514.7	0	0.80306	0.19694
EGC-7	2022-06-11	248.086672	2.46256	34.906581	27.855796	307.176991	91.436175	NA	511.95	NA	0.809063	0.190937
EGC-7	2022-06-11	248.086672	2.558073	34.909666	27.852498	308.583806	92.009544	NA	491.65	0	0.810154	0.189846
EGC-7	2022-06-11	248.086672	2.601472	34.918882	27.851745	309.633335	92.538601	NA	467.05	0	0.818514	0.181486
EGC-7	2022-06-11	248.086672	2.640528	34.931625	27.852709	310.124604	92.934433	NA	460.5	NA	0.831088	0.168912
EGC-7	2022-06-11	248.086672	2.532005	34.909114	27.851075	310.772185	92.683305	NA	465.05	0	0.808963	0.191037
EGC-7	2022-06-11	248.086672	2.336621	34.88203	27.848373	309.633335	91.824517	NA	470.55	0	0.78207	0.21793
EGC-7	2022-06-11	248.086672	2.458161	34.875164	27.84826	307.467286	91.032137	NA	474.65	NA	0.775641	0.224359
EGC-7	2022-06-11	248.086672	2.597128	34.884055	27.849893	306.417757	90.873925	NA	477.8	0	0.784799	0.215201
EGC-7	2022-06-11	248.086672	2.488615	34.886066	27.850637	307.13233	91.110379	NA	484.05	0	0.787073	0.212927
EGC-7	2022-06-11	248.086672	2.314885	34.870875	27.849693	307.020678	90.764215	NA	494.45	NA	0.77251	0.22749
EGC-7	2022-06-11	248.086672	2.197597	34.865929	27.851767	305.45755	90.134127	NA	503.75	0	0.769134	0.230866
EGC-7	2022-06-11	248.086672	2.288832	34.87237	27.85409	306.328436	90.473625	NA	507.6	0	0.776357	0.223643
EGC-7	2022-06-11	248.086672	2.497277	34.881029	27.851787	306.55174	90.795043	NA	508.55	NA	0.783048	0.216952
EGC-7	2022-06-11	248.086672	2.57109	34.885417	27.849453	306.127462	90.830673	NA	503.2	0	0.7858	0.2142
EGC-7	2022-06-12	248.086672	2.61014	34.900455	27.850189	306.976017	91.389165	NA	493.9	0	0.800311	0.199689
EGC-7	2022-06-12	248.086672	2.709945	34.923397	27.85148	308.472154	92.297097	NA	486.9	NA	0.822618	0.177382
EGC-7	2022-06-12	248.086672	2.692591	34.929528	27.852405	311.04015	93.172078	NA	484.3	0	0.828929	0.171071
EGC-7	2022-06-12	248.086672	2.649206	34.919417	27.849796	312.223661	93.377405	NA	487.9	0	0.817946	0.182054
EGC-7	2022-06-12	248.086672	2.68825	34.91787	27.850211	311.754723	93.193199	NA	492.3	NA	0.816691	0.183309
EGC-7	2022-06-12	248.086672	2.753323	34.924394	27.853586	311.509088	93.172451	NA	495.1	0	0.824661	0.175339
EGC-7	2022-06-12	248.086672	2.753323	34.928858	27.853978	311.955696	93.391363	NA	496.65	0	0.829118	0.170882
EGC-7	2022-06-12	248.086672	2.714283	34.935626	27.855353	312.290652	93.6008	NA	501.25	NA	0.836282	0.163718
EGC-7	2022-06-12	248.086672	2.709945	34.937174	27.855969	311.754723	93.457209	NA	507.85	0	0.838081	0.161919
EGC-7	2022-06-12	248.086672	2.727298	34.936701	27.855586	311.196463	93.28964	NA	511.05	0	0.83743	0.16257
EGC-7	2022-06-12	248.086672	2.727298	34.933766	27.854649	312.089679	93.518996	NA	509	NA	0.83414	0.16586
EGC-7	2022-06-12	248.086672	2.766334	34.930171	27.853588	312.558617	93.610264	NA	499.6	0	0.830157	0.169843
EGC-7	2022-06-12	248.086672	2.788022	34.930956	27.852372	312.357644	93.598114	NA	486.6	0	0.830274	0.169726
EGC-7	2022-06-12	248.086672	2.788022	34.934982	27.850041	312.13434	93.676173	NA	466.45	NA	0.832914	0.167086
EGC-7	2022-06-12	248.086672	2.818379	34.936396	27.848578	312.13434	93.743481	NA	454.85	0	0.833513	0.166487
EGC-7	2022-06-12	248.086672	2.827053	34.935062	27.848891	312.179	93.720866	NA	463.95	0	0.832396	0.167604
EGC-7	2022-06-12	248.086672	2.81838	34.935617	27.850021	311.442097	93.482529	NA	477.35	NA	0.83351	0.16649
EGC-7	2022-06-12	248.086672	2.809706	34.932172	27.84983	310.928498	93.260563	NA	488.75	0	0.830115	0.169885
EGC-7	2022-06-12	248.086672	2.779347	34.931904	27.850284	310.370238	93.075843	NA	496.8	0	0.830093	0.169907
EGC-7	2022-06-12	248.086672	2.744648	34.937431	27.852655	310.571212	93.192327	NA	499.75	NA	0.836608	0.163392
EGC-7	2022-06-12	248.086672	2.740311	34.938171	27.854304	311.732392	93.514231	NA	502.55	0	0.838171	0.161829
EGC-7	2022-06-12	248.086672	2.731635	34.937017	27.855617	311.687732	93.442849	NA	506.65	0	0.837748	0.162252
EGC-7	2022-06-12	248.086672	2.753321	34.935839	27.856042	310.794516	93.139221	NA	508.45	NA	0.836844	0.163156
EGC-7	2022-06-12	248.086672	2.77501	34.932539	27.853757	310.615872	93.0743	NA	491.15	0	0.832504	0.167496
EGC-7	2022-06-13	248.086672	2.761999	34.918547	27.850551	310.816846	92.917554	NA	465.95	0	0.817535	0.182465
EGC-7	2022-06-13	248.086672	2.644842	34.906988	27.847955	309.968291	92.483846	NA	449	NA	0.805194	0.194806
EGC-7	2022-06-13	248.086672	2.601463	34.911177	27.847119	308.896432	92.275587	NA	446.5	0	0.808713	0.191287
EGC-7	2022-06-13	248.086672	2.631846	34.911326	27.846529	308.963423	92.314157	NA	464.4	0	0.808539	0.191461
EGC-7	2022-06-13	248.086672	2.562413	34.912032	27.846254	309.231388	92.416424	NA	482.55	NA	0.809065	0.190935
EGC-7	2022-06-13	248.086672	2.566753	34.912312	27.844748	309.253718	92.468169	NA	494.2	0	0.808531	0.191469
EGC-7	2022-06-13	248.086672	2.575434	34.907592	27.846252	309.34304	92.354521	NA	500.2	0	0.804861	0.195139
EGC-7	2022-06-13	248.086672	2.558073	34.91234	27.851618	309.811978	92.457169	NA	504	NA	0.812202	0.187798
EGC-7	2022-06-13	248.086672	2.575434	34.915342	27.853829	310.50422	92.670757	NA	506.9	0	0.816216	0.183784
EGC-7	2022-06-13	248.086672	2.575434	34.916213	27.854485	311.285784	92.905795	NA	507.55	0	0.817388	0.182612
EGC-7	2022-06-13	248.086672	2.53637	34.90474	27.852373	310.883837	92.590464	NA	507.1	NA	0.805487	0.194513
EGC-7	2022-06-13	248.086672	2.54505	34.892902	27.850624	308.941092	91.799728	NA	493.45	0	0.793414	0.206586
EGC-7	2022-06-13	248.086672	2.575434	34.899704	27.851283	308.025546	91.659129	NA	462.55	0	0.800138	0.199862
EGC-7	2022-06-13	248.086672	2.644859	34.916405	27.851455	308.405163	92.127035	NA	443.3	NA	0.816	0.184
EGC-7	2022-06-13	248.086672	2.692592	34.931358	27.850517	309.231388	92.717083	NA	450.7	0	0.829694	0.170306
EGC-7	2022-06-13	248.086672	2.727292	34.93192	27.850308	310.169264	93.0153	NA	463.05	0	0.830123	0.169877
EGC-7	2022-06-13	248.086672	2.770673	34.926439	27.849869	310.593542	93.03795	NA	468.8	NA	0.824659	0.175341
EGC-7	2022-06-13	248.086672	2.718619	34.921822	27.848168	310.347908	92.910076	NA	471.5	0	0.819369	0.180631
EGC-7	2022-06-13	248.086672	2.718619	34.923116	27.849025	309.968291	92.801859	NA	469.3	0	0.821049	0.178951
EGC-7	2022-06-13	248.086672	2.653527	34.916273	27.850748	310.079943	92.643115	NA	474.15	NA	0.815485	0.184515
EGC-7	2022-06-13	248.086672	2.562413	34.907541	27.851587	309.92363	92.387318	NA	484.65	0	0.807657	0.192343
EGC-7	2022-06-13	248.086672	2.527685	34.908783	27.852946	309.834308	92.351954	NA	491.9	0	0.809556	0.190444
EGC-7	2022-06-13	248.086672	2.519005	34.908587	27.850396	309.36537	92.274435	NA	497.25	NA	0.808008	0.191992
EGC-7	2022-06-13	248.086672	2.644854	34.89777	27.847126	308.24885	91.792023	NA	498.95	0	0.796101	0.203899
EGC-7	2022-06-14	248.086672	2.740311	34.905709	27.848687	308.159528	91.894282	NA	477.2	0	0.804457	0.195543
EGC-7	2022-06-14	248.086672	2.709943	34.90385	27.849068	309.878969	92.353256	NA	451.7	NA	0.802935	0.197065
EGC-7	2022-06-14	248.086672	2.649205	34.884074	27.848246	309.119736	91.72117	NA	448.3	0	0.783887	0.216113
EGC-7	2022-06-14	248.086672	2.575429	34.89219	27.848622	306.998348	91.259228	NA	459.25	0	0.791676	0.208324
EGC-7	2022-06-14	248.086672	2.536371	34.899818	27.848408	307.578938	91.604535	NA	473.7	NA	0.798687	0.201313
EGC-7	2022-06-14	248.086672	2.553733	34.897371	27.849085	308.003216	91.659678	NA	483.3	0	0.796761	0.203239
EGC-7	2022-06-14	248.086672	2.549392	34.900533	27.850691	308.070207	91.706092	NA	489.95	0	0.800597	0.199403
EGC-7	2022-06-14	248.086672	2.549392	34.893154	27.843082	308.360502	91.832397	NA	495.4	NA	0.789553	0.210447
EGC-7	2022-06-14	248.086672	2.558073	34.899881	27.845626	308.24885	91.877741	NA	496.95	0	0.797257	0.202743
EGC-7	2022-06-14	248.086672	2.549392	34.920827	27.857236	308.918762	92.227034	NA	498.35	0	0.823211	0.176789
EGC-7	2022-06-14	248.086672	2.575432	34.923577	27.85776	309.856639	92.552535	NA	503.15	NA	0.826091	0.173909
EGC-7	2022-06-14	248.086672	2.640526	34.918987	27.856183	309.3877	92.354692	NA	503.35	0	0.820916	0.179084
EGC-7	2022-06-14	248.086672	2.466839	34.888485	27.851839	308.360502	91.491473	NA	483.95	0	0.790109	0.209891
EGC-7	2022-06-14	248.086672	2.427786	34.874699	27.849525	307.043008	90.859618	NA	454.55	NA	0.775951	0.224049
EGC-7	2022-06-14	248.086672	2.497287	34.891948	27.849592	307.333304	91.328386	NA	438.8	0	0.791976	0.208024
EGC-7	2022-06-14	248.086672	2.297515	34.882195	27.849061	308.159528	91.368714	NA	444	0	0.78268	0.21732
EGC-7	2022-06-14	248.086672	2.175865	34.865726	27.849449	307.11	90.681045	NA	461.15	NA	0.76763	0.23237
EGC-7	2022-06-14	248.086672	2.162827	34.844014	27.836986	306.440088	90.331614	NA	474.9	0	0.74069	0.25931
EGC-7	2022-06-14	248.086672	2.145439	34.814569	27.830122	305.948819	89.692809	NA	488.05	0	0.710174	0.289826
EGC-7	2022-06-14	248.086672	1.932283	34.817997	27.841381	303.78277	88.818909	NA	498.15	NA	0.719889	0.280111
EGC-7	2022-06-14	248.086672	1.958363	34.834425	27.841129	302.599259	88.863856	NA	500.1	0	0.734455	0.265545
EGC-7	2022-06-14	248.086672	2.19325	34.855392	27.842385	304.006074	89.724001	NA	499.6	0	0.754171	0.245829
EGC-7	2022-06-14	248.086672	2.241051	34.873125	27.849712	305.43522	90.345737	NA	484.15	NA	0.774571	0.225429
EGC-7	2022-06-14	248.086672	2.032285	34.866991	27.851741	306.105132	90.348217	NA	462.55	0	0.770125	0.229875
EGC-7	2022-06-15	248.086672	1.810512	34.855295	27.850855	305.747845	90.001784	NA	460.4	0	0.758927	0.241073
EGC-7	2022-06-15	248.086672	1.740844	34.842799	27.851745	304.653655	89.362034	NA	464.45	NA	0.748249	0.251751
EGC-7	2022-06-15	248.086672	1.592771	34.800928	27.842327	303.492475	88.288292	NA	465	0	0.705628	0.294372
EGC-7	2022-06-15	248.086672	1.540493	34.77253	27.831335	301.393417	87.309456	NA	472.9	0	0.674039	0.325961
EGC-7	2022-06-15	248.086672	1.775581	34.775402	27.83185	300.410879	87.081442	NA	481.05	NA	0.676824	0.323176
EGC-7	2022-06-15	248.086672	2.093257	34.804749	27.834926	300.232236	87.638366	NA	487.55	7.8997	0.704555	0.295445
EGC-7	2022-06-15	248.086672	2.175866	34.859627	27.843551	301.974007	89.185378	NA	495.5	7.8997	0.758815	0.241185
EGC-7	2022-06-15	248.086672	2.206285	34.877301	27.84916	305.613863	90.505006	NA	497	NA	0.778137	0.221863
EGC-7	2022-06-15	248.086672	2.280155	34.866454	27.849921	306.775044	90.585437	NA	498.6	-27.3183	0.768571	0.231429
EGC-7	2022-06-15	248.086672	2.33663	34.862697	27.849367	306.149792	90.330916	NA	499.65	-27.3183	0.764811	0.235189
EGC-7	2022-06-15	248.086672	2.423484	34.869027	27.84293	305.524541	90.461011	NA	497.7	NA	0.767049	0.232951
EGC-7	2022-06-15	248.086672	2.436514	34.890171	27.847718	306.708052	91.153699	NA	495.85	0	0.789276	0.210724
EGC-7	2022-06-15	248.086672	2.440855	34.889269	27.854382	308.114868	91.371473	NA	494.2	0	0.792142	0.207858
EGC-7	2022-06-15	248.086672	2.475595	34.884733	27.850333	307.913894	91.319651	NA	491.7	NA	0.785694	0.214306
EGC-7	2022-06-15	248.086672	2.410461	34.885942	27.849506	308.985753	91.68679	NA	479.3	0	0.786346	0.213654
EGC-7	2022-06-15	248.086672	2.479915	34.892081	27.849943	309.454692	91.948316	NA	462.25	0	0.792348	0.207652
EGC-7	2022-06-15	248.086672	2.627508	34.905245	27.850135	309.789648	92.335418	NA	454.85	NA	0.804719	0.195281
EGC-7	2022-06-15	248.086672	2.605808	34.897779	27.848158	310.772185	92.517407	NA	456.25	0	0.79664	0.20336
EGC-7	2022-06-15	248.086672	2.614485	34.897276	27.847196	310.48189	92.445326	NA	463	0	0.795649	0.204351
EGC-7	2022-06-15	248.086672	2.610144	34.889125	27.848563	310.906168	92.352115	NA	471.2	NA	0.788821	0.211179
EGC-7	2022-06-15	248.086672	2.401745	34.89251	27.85085	309.811978	92.039405	NA	478.85	0	0.793236	0.206764
EGC-7	2022-06-15	248.086672	2.254088	34.888845	27.850874	309.253718	91.790183	NA	487	0	0.789874	0.210126
EGC-7	2022-06-15	248.086672	2.29753	34.871124	27.8509	308.204189	91.08695	NA	491.85	NA	0.773402	0.226598
EGC-7	2022-06-15	248.086672	2.367035	34.871438	27.851799	306.060471	90.435925	NA	490.65	0	0.774198	0.225802
EGC-7	2022-06-16	248.086672	2.358348	34.874119	27.850827	305.47988	90.350466	NA	482.8	0	0.776121	0.223879
EGC-7	2022-06-16	248.086672	2.232343	34.869589	27.849318	305.725515	90.361653	NA	468.6	NA	0.771116	0.228884
EGC-7	2022-06-16	248.086672	2.128052	34.865122	27.850358	305.658524	90.213689	NA	457.4	0	0.767592	0.232408
EGC-7	2022-06-16	248.086672	2.262742	34.885111	27.854193	305.725515	90.575901	NA	448.05	0	0.788206	0.211794
EGC-7	2022-06-16	248.086672	2.397437	34.89341	27.854809	308.82944	91.664387	NA	443.6	NA	0.796196	0.203804
EGC-7	2022-06-16	248.086672	2.406122	34.886289	27.852827	309.94596	91.891698	NA	451	26.0401	0.788478	0.211522
EGC-7	2022-06-16	248.086672	2.41915	34.886092	27.851778	308.80711	91.578155	NA	465.3	26.0401	0.787715	0.212285
EGC-7	2022-06-16	248.086672	2.427834	34.875443	27.850123	308.78478	91.376526	NA	478.3	NA	0.776964	0.223036
EGC-7	2022-06-16	248.086672	2.401777	34.86569	27.84717	307.333304	90.808469	NA	485.6	0	0.766306	0.233694
EGC-7	2022-06-16	248.086672	2.445192	34.881755	27.852282	306.239114	90.706149	NA	490.15	0	0.783996	0.216004
EGC-7	2022-06-16	248.086672	2.488618	34.900407	27.859594	307.534277	91.308227	NA	491.55	NA	0.805331	0.194669
EGC-7	2022-06-16	248.086672	2.410461	34.903301	27.858072	309.030414	91.857	NA	494.05	0	0.807197	0.192803
EGC-7	2022-06-16	248.086672	2.471235	34.902615	27.856396	309.722656	92.092329	NA	490.5	0	0.805638	0.194362
EGC-7	2022-06-16	248.086672	2.458204	34.893023	27.854982	309.92363	91.976737	NA	470.8	NA	0.795931	0.204069
EGC-7	2022-06-16	248.086672	2.219298	34.868946	27.853268	308.114868	90.94387	NA	455.75	0	0.772833	0.227167
EGC-7	2022-06-16	248.086672	2.09762	34.850461	27.851036	305.189585	89.720792	NA	457.05	0	0.754655	0.245345
EGC-7	2022-06-16	248.086672	2.084577	34.849475	27.848487	303.961413	89.407973	NA	462.4	NA	0.752279	0.247721
EGC-7	2022-06-16	248.086672	2.019346	34.849589	27.848097	303.78277	89.368981	NA	466.25	0	0.752156	0.247844
EGC-7	2022-06-16	248.086672	2.006301	34.850265	27.848012	303.626457	89.340781	NA	467.15	0	0.752722	0.247278
EGC-7	2022-06-16	248.086672	2.101962	34.851323	27.846681	303.671118	89.415174	NA	467.6	NA	0.752908	0.247092
EGC-7	2022-06-16	248.086672	2.084567	34.855767	27.84748	304.430351	89.718081	NA	468.4	0	0.757414	0.242586
EGC-7	2022-06-16	248.086672	2.106298	34.862477	27.846466	305.144924	90.108672	NA	469.5	0	0.762966	0.237034
EGC-7	2022-06-16	248.086672	1.962693	34.795173	27.835937	305.859497	88.950798	NA	467.4	NA	0.698187	0.301813
EGC-7	2022-06-16	248.086672	1.74086	34.740719	27.829197	300.611853	86.317792	NA	467	0	0.646087	0.353913
EGC-7	2022-06-17	248.086672	1.732151	34.766053	27.830792	295.877808	85.565933	NA	473.4	0	0.668233	0.331767
EGC-7	2022-06-17	248.086672	1.806139	34.771986	27.828236	298.75843	86.626051	NA	472.55	NA	0.671581	0.328419
EGC-7	2022-06-17	248.086672	1.906252	34.784375	27.831617	300.008932	87.190807	NA	462.9	0	0.684445	0.315555
EGC-7	2022-06-17	248.086672	1.875792	34.793597	27.836903	300.187575	87.312596	NA	460.6	0	0.695736	0.304264
EGC-7	2022-06-17	248.086672	2.08881	34.829447	27.841925	300.120584	87.9736	NA	465.45	NA	0.730955	0.269045
EGC-7	2022-06-17	248.086672	2.20191	34.873918	27.847573	302.934215	89.681056	NA	466.65	0	0.774102	0.225898
EGC-7	2022-06-17	248.086672	2.236656	34.878413	27.849946	306.931356	90.900431	NA	465.6	0	0.779582	0.220418
EGC-7	2022-06-17	248.086672	2.314898	34.878306	27.849524	307.958555	91.213644	NA	451.9	NA	0.779248	0.220752
EGC-7	2022-06-17	248.086672	2.062784	34.876814	27.84703	308.382832	91.373426	NA	457.4	0	0.776481	0.223519
EGC-7	2022-06-17	248.086672	1.893199	34.860532	27.847299	306.55174	90.453678	NA	463.1	0	0.761777	0.238223
EGC-7	2022-06-17	248.086672	2.014971	34.853238	27.844339	303.827431	89.564405	NA	468.65	NA	0.753384	0.246616
EGC-7	2022-06-17	248.086672	2.141093	34.874769	27.843609	305.680854	90.6201	NA	473.8	0	0.772703	0.227297
EGC-7	2022-06-17	248.086672	2.20628	34.884616	27.84483	309.410031	91.911107	NA	475.1	0	0.782512	0.217488
EGC-7	2022-06-17	248.086672	2.384385	34.888802	27.845846	310.102273	92.18204	NA	469.95	NA	0.786975	0.213025
EGC-7	2022-06-17	248.086672	2.566746	34.893062	27.847107	310.191595	92.268969	NA	456	0	0.791643	0.208357
EGC-7	2022-06-17	248.086672	2.610151	34.888664	27.844244	310.50422	92.341316	NA	450.8	0	0.78597	0.21403
EGC-7	2022-06-17	248.086672	2.601473	34.895418	27.845948	310.280916	92.37739	NA	453.3	NA	0.793233	0.206767
EGC-7	2022-06-17	248.086672	2.562408	34.89535	27.846836	310.794516	92.504658	NA	454.45	0	0.793654	0.206346
EGC-7	2022-06-17	248.086672	2.479936	34.883997	27.844852	311.084811	92.394233	NA	453.05	0	0.781945	0.218055
EGC-7	2022-06-17	248.086672	2.419147	34.843574	27.835399	310.258586	91.479841	NA	452.3	NA	0.739636	0.260364
EGC-7	2022-06-17	248.086672	1.643865	34.773902	27.816865	307.846903	89.650917	NA	452.35	0	0.666261	0.333739
EGC-7	2022-06-17	248.086672	0.710808	34.707247	27.803427	303.135188	86.972726	NA	449.4	0	0.60149	0.39851
EGC-7	2022-06-17	248.086672	0.579591	34.656064	27.795827	297.038989	84.076269	NA	455.1	NA	0.555249	0.444751
EGC-7	2022-06-17	248.086672	0.627757	34.642534	27.793706	291.50105	82.189144	NA	465.5	0	0.543446	0.456554
EGC-7	2022-06-18	248.086672	0.583977	34.642614	27.79359	289.491313	81.629163	NA	475.75	0	0.543411	0.456589
EGC-7	2022-06-18	248.086672	0.597109	34.646041	27.795824	289.29034	81.593552	NA	478.75	NA	0.54769	0.45231
EGC-7	2022-06-18	248.086672	0.623379	34.64757	27.796813	289.156357	81.565449	NA	478.3	0	0.549593	0.450407
EGC-7	2022-06-18	248.086672	0.601492	34.646894	27.796501	289.067036	81.531516	NA	478	0	0.54885	0.45115
EGC-7	2022-06-18	248.086672	0.614624	34.653226	27.800375	288.977714	81.554087	NA	472	NA	0.556559	0.443441
EGC-7	2022-06-18	248.086672	0.627757	34.65576	27.801592	289.089366	81.616601	NA	469.95	8.2101	0.559381	0.440619
EGC-7	2022-06-18	248.086672	0.658392	34.655156	27.800598	289.245679	81.678254	NA	468.9	8.2101	0.558156	0.441844
EGC-7	2022-06-18	248.086672	0.658392	34.654066	27.799399	289.335001	81.714179	NA	468.45	NA	0.556411	0.443589
EGC-7	2022-06-18	248.086672	0.654016	34.654811	27.798319	289.357331	81.779962	NA	471.15	0	0.556124	0.443876
EGC-7	2022-06-18	248.086672	0.588333	34.661518	27.802651	289.580635	81.885198	NA	474.15	0	0.564481	0.435519
EGC-7	2022-06-18	248.086672	0.492014	34.658079	27.802814	289.781609	81.836161	NA	478.85	NA	0.562061	0.437939
EGC-7	2022-06-18	248.086672	0.487634	34.645479	27.795337	289.424322	81.632209	NA	485.25	0	0.546893	0.453107
EGC-7	2022-06-18	248.086672	0.505154	34.653942	27.80088	289.000045	81.563177	NA	487.15	0	0.55749	0.44251
EGC-7	2022-06-18	248.086672	0.531434	34.668325	27.81054	288.866062	81.603112	NA	490.25	NA	0.575684	0.424316
EGC-7	2022-06-18	248.086672	0.531434	34.668005	27.809949	288.955384	81.639895	NA	487.6	0	0.574984	0.425016
EGC-7	2022-06-18	248.086672	0.518295	34.662158	27.805736	289.089366	81.656392	NA	484.8	0	0.567359	0.432641
EGC-7	2022-06-18	248.086672	0.505155	34.662001	27.805421	289.089366	81.662918	NA	485.75	NA	0.566997	0.433003
