date	sample_id	PANGAEA_event	sample	type	gear	lat	lon	numeric_depth	depth_category	Watermass1	Watermass2	depth_or_watermass	sample_title	locus_tag	cycles	reads	clip_id	miseq_ID	seq_fwd	seq_rev	running_id	bottle_id	Niskin_id	PotentialTemperature	PracticalSalinity	InsituTemperature	PrDM	DepSM	Sbeox0_umol/L	Sbeox1_umol/L	FlECO-AFL	CO2_umol/L	CO2_umol/L_umolkg	NO3+NO2_c_mean	NO3+NO2_c_std	NO2_c_mean	NO2_c_std	SiOH4_c_mean	SiOH4_c_std	PO4_c_mean	PO4_c_std	NH4_c_mean	NH4_c_std	TDN_c_mean	TDN_c_std	TDP_c_mean	TDP_c_std	NO3+NO2_c_mean_umolkg	NO3+NO2_c_std_umolkg	NO2_c_mean_umolkg	NO2_c_std_umolkg	SiOH4_c_mean_umolkg	SiOH4_c_std_umolkg	PO4_c_mean_umolkg	PO4_c_std_umolkg	NH4_c_mean_umolkg	NH4_c_std_umolkg	TDN_c_mean_umolkg	TDN_c_std_umolkg	TDP_c_mean_umolkg	TDP_c_std_umolkg
2023-08-21	CTD_68	PS138_66-1	Ice_Station03	seawater	CTD	84.687412	107.59374	50	50	LHC	NA	LHC	PS138-63-1-CTD-50-16S	16S	25	175812	PS138-63-1-CTD-50-16S_clip	LMN22	PS138-63-1-CTD-50-16S_clip_R1_001.fastq.gz	PS138-63-1-CTD-50-16S_clip_R2_001.fastq.gz	34	12	PS138_66-1-N12	-1.069	34.304	-1.0677	50.582	50.035	320.94	322.76	0.0667	326.2	317.258	7.922	0.026	-0.006	0	3.19	0.004	0.582	0.001	-0.013	0.006	11.399	0.001	0.577	0.003	7.732	0.025	-0.006	0	3.114	0.004	0.568	0.001	-0.013	0.006	11.126	0.001	0.563	0.003
2023-08-21	CTD_70	PS138_66-1	Ice_Station03	seawater	CTD	84.687412	107.59374	25	chl-max	PSW	NA	PSW	PS138-63-1-CTD-25-16S	16S	25	105321	PS138-63-1-CTD-25-16S_clip	LMN22	PS138-63-1-CTD-25-16S_clip_R1_001.fastq.gz	PS138-63-1-CTD-25-16S_clip_R2_001.fastq.gz	35	16	PS138_66-1-N16	-1.5312	33.094	-1.5308	25.119	24.849	380.2	383.13	1.5838	367.8	358.056	1.466	0.012	0.025	0	2.551	0.003	0.228	0.002	0.05	0.001	6.544	0.051	0.308	0.004	1.432	0.012	0.024	0	2.492	0.003	0.223	0.002	0.049	0.001	6.393	0.05	0.301	0.004
2023-08-21	CTD_84	PS138_69-1	Ice_Station03	seawater	CTD	84.733067	107.72787	1000	1000	AIW	NA	AIW	PS138-69-1-CTD-1000-16S	16S	25	615576	PS138-69-1-CTD-1000-16S_clip	LMN22	PS138-69-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-69-1-CTD-1000-16S_clip_R2_001.fastq.gz	42	14	PS138_69-1-N14	-0.074319	34.898	-0.0296	1013.687	1000.404	297.17	298.19	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-21	CTD_86	PS138_69-1	Ice_Station03	seawater	CTD	84.733067	107.72787	500	500	AW2	NA	AW2	PS138-69-1-CTD-500-16S	16S	25	119644	PS138-69-1-CTD-500-16S_clip	LMN22	PS138-69-1-CTD-500-16S_clip_R1_001.fastq.gz	PS138-69-1-CTD-500-16S_clip_R2_001.fastq.gz	43	19	PS138_69-1-N19	0.65519	34.867	0.67825	506.411	500.382	299.27	300.24	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-21	CTD_82	PS138_69-1	Ice_Station03	seawater	CTD	84.733067	107.72787	1500	1500	CBDW	EBDW	CBDW	PS138-69-1-CTD-1500-16S	16S	25	166248	PS138-69-1-CTD-1500-16S_clip	LMN22	PS138-69-1-CTD-1500-16S_clip_R1_001.fastq.gz	PS138-69-1-CTD-1500-16S_clip_R2_001.fastq.gz	41	10	PS138_69-1-N10	-0.57239	34.915	-0.50435	1522.205	1500.447	292.89	293.51	-0.0554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-21	CTD_76	PS138_69-1	Ice_Station03	seawater	CTD	84.733067	107.72787	3968	bottom+20	EBBW	NA	EBBW	PS138-69-1-CTD-3968-16S	16S	25	239596	PS138-69-1-CTD-3968-16S_clip	LMN22	PS138-69-1-CTD-3968-16S_clip_R1_001.fastq.gz	PS138-69-1-CTD-3968-16S_clip_R2_001.fastq.gz	38	4	PS138_69-1-N4	-0.92228	34.942	-0.6612	4033.248	3952.567	287.79	291.69	-0.0451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-21	CTD_78	PS138_69-1	Ice_Station03	seawater	CTD	84.733067	107.72787	3000	3000	EBBW	NA	EBBW	PS138-69-1-CTD-3000-16S	16S	25	71552	PS138-69-1-CTD-3000-16S_clip	LMN22	PS138-69-1-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-69-1-CTD-3000-16S_clip_R2_001.fastq.gz	39	6	PS138_69-1-N6	-0.91498	34.933	-0.74375	3054.346	2999.947	286.79	288.33	-0.0554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-21	CTD_80	PS138_69-1	Ice_Station03	seawater	CTD	84.733067	107.72787	2000	2000	EBDW	NA	EBDW	PS138-69-1-CTD-2000-16S	16S	25	20145	PS138-69-1-CTD-2000-16S_clip	LMN22	PS138-69-1-CTD-2000-16S_clip_R1_001.fastq.gz	PS138-69-1-CTD-2000-16S_clip_R2_001.fastq.gz	40	8	PS138_69-1-N8	-0.77477	34.92	-0.6777	2031.578	2000.141	288.83	289.46	-0.0554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-19	ICE_18	PS138_52_Coring-001-009	Ice_Station03	under-ice water	hand_pump	84.761145	107.792109	NA	UIW	NA	NA	UIW	PS138-52-1-ICE-UIW-16S	16S	25	105612	PS138-52-1-ICE-UIW-16S_clip	L95YW	PS138-52-1-ICE-UIW-16S_clip_R1_001.fastq.gz	PS138-52-1-ICE-UIW-16S_clip_R2_001.fastq.gz	226	1.5 m below ice	PS138_Lena-12_UIW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582	0.002	-0.003	0.003	2.056	0.002	0.135	0.004	1.245	0.006	7.359	0.004	0.224	0.006														
2023-08-19	ICE_20	PS138_52_Coring-001-009	Ice_Station03	ice core	ice_corer	84.761145	107.792109	NA	Ice-BS	NA	NA	Ice-BS	PS138-52-1-ICE-Ice-BS-16S	16S	25	92529	PS138-52-1-ICE-Ice-BS-16S_clip	L95YW	PS138-52-1-ICE-Ice-BS-16S_clip_R1_001.fastq.gz	PS138-52-1-ICE-Ice-BS-16S_clip_R2_001.fastq.gz	227	bottom section	PS138_Lena-13_ICE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.903	0.001	0.006	0	0.306	0.002	0.082	0.001	1.54	0.003	11.191	0.015	0.087	0														
2023-08-19	ICE_22	PS138_52_Coring-001-009	Ice_Station03	ice core	ice_corer	84.761145	107.792109	NA	Ice-TS	NA	NA	Ice-TS	PS138-52-1-ICE-Ice-TS-16S	16S	25	78622	PS138-52-1-ICE-Ice-TS-16S_clip	L95YW	PS138-52-1-ICE-Ice-TS-16S_clip_R1_001.fastq.gz	PS138-52-1-ICE-Ice-TS-16S_clip_R2_001.fastq.gz	228	top section	PS138_Lena-14_ICE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.876	0	0.006	0	0.281	0	0.033	0	1.306	0	4.941	0	0.025	0														
2023-08-19	CTD_402	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303	10	10	ML	PSW	ML	PS138-207-1-CTD-10-16S	16S	25	107875	PS138-207-1-CTD-10-16S_clip	L95YW	PS138-207-1-CTD-10-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-10-16S_clip_R2_001.fastq.gz	203	24	PS138_207-1-N24	-1.7963	33.28	-1.7961	9.971	9.864	372.87	375.35	0.4512	384.3	374.066	2.073	0.001	0.031	0.001	1.147	0.008	0.244	0.001	0.163	0.001	5.962	0.019	0.297	0.001	2.025	0.001	0.03	0.001	1.12	0.008	0.238	0.001	0.159	0.001	5.824	0.019	0.29	0.001
2023-08-19	CTD_400	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303		chl-max	ML	PSW	ML	PS138-207-1-CTD-chlmax-16S	16S	25	105922	PS138-207-1-CTD-chlmax-16S_clip	L95YW	PS138-207-1-CTD-chlmax-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-chlmax-16S_clip_R2_001.fastq.gz	202	22	PS138_207-1-N22	-1.7952	33.281	-1.7949	19.9	19.686	372.7	375.39	0.4725	384.4	374.161	2.708	0.001	0.067	0.001	1.28	0.002	0.279	0.001	0.144	0	6.502	0.023	0.333	0.003	2.645	0.001	0.065	0.001	1.25	0.002	0.273	0.001	0.141	0	6.351	0.022	0.325	0.003
2023-08-19	CTD_398	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303	50	50	PSW	LHC	PSW	PS138-207-1-CTD-50-16S	16S	25	124368	PS138-207-1-CTD-50-16S_clip	L95YW	PS138-207-1-CTD-50-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-50-16S_clip_R2_001.fastq.gz	201	19	PS138_207-1-N19	-1.7267	34.159	-1.7258	50.552	50.005	369.81	372.83	0.367	380	369.616	4.181	0.002	0.179	0	1.566	0.001	0.356	0	0.04	0.002	7.623	0.013	0.399	0.001	4.081	0.002	0.175	0	1.529	0.001	0.348	0	0.039	0.002	7.441	0.013	0.389	0.001
2023-08-19	ISCA_58	PS138_52-1	Ice_Station03	ice-edge	hand_pump	82.90224	129.993325	NA	UIW	NA	NA	ice-edge	PS138-52-1-ice-edge water-7-16S	16S	25	91334	PS138-52-1-ice-edgewater-7-16S_clip	L95YW	PS138-52-1-ice-edgewater-7-16S_clip_R1_001.fastq.gz	PS138-52-1-ice-edgewater-7-16S_clip_R2_001.fastq.gz	251	ISCA ID 7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-19	CTD_62	PS138_53-1	Ice_Station03	seawater	OFOBS	84.737139	107.696589		bottom	NA	NA	bottom	PS138-53-1-OFOBS-bottom-16S	16S	25	123906	PS138-53-1-OFOBS-bottom-16S_clip	LMN22	PS138-53-1-OFOBS-bottom-16S_clip_R1_001.fastq.gz	PS138-53-1-OFOBS-bottom-16S_clip_R2_001.fastq.gz	31	OFOBS	PS138_53-1-NOFOBS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-17	CTD_36	PS138_40-1	Ice_Station02	seawater	CTD	84.915514	80.254426	3720	bottom+5	EBBW	NA	EBBW	PS138-40-1-CTD-3720-16S	16S	25	912768	PS138-40-1-CTD-3720-16S_clip	LMN22	PS138-40-1-CTD-3720-16S_clip_R1_001.fastq.gz	PS138-40-1-CTD-3720-16S_clip_R2_001.fastq.gz	18	1	PS138_40-1-N1	-0.91222	34.94	-0.67365	3800.842	3726.764	286.65	290.67	-0.0543	304.3	295.812	15.06	0.018	-0.02	0.002	11.817	0.034	1.013	0.002	-0.096	0.007	17.093	0.062	0.964	0.009	14.692	0.018	-0.02	0.002	11.529	0.033	0.988	0.002	-0.094	0.007	16.676	0.06	0.94	0.009
2023-08-17	CTD_60	PS138_47-2	Ice_Station02	seawater	CTD	84.956264	80.037961	200	200	AW2	NA	AW2	PS138-47-2-CTD-200-16S	16S	25	93224	PS138-47-2-CTD-200-16S_clip	LMN22	PS138-47-2-CTD-200-16S_clip_R1_001.fastq.gz	PS138-47-2-CTD-200-16S_clip_R2_001.fastq.gz	30	3	PS138_47-2-N3	1.6808	34.858	1.6913	202.608	200.343	297.28	298.46	-0.0549	307.7	299.173	12.285	0	-0.011	0	5.023	0	0.816	0	-0.097	0	15.025	0	0.788	0	11.986	0	-0.011	0	4.901	0	0.796	0	-0.095	0	14.659	0	0.769	0
2023-08-17	CTD_58	PS138_47-2	Ice_Station02	seawater	CTD	84.956264	80.037961	100	100	LHC	NA	LHC	PS138-47-2-CTD-100-16S	16S	25	34618	PS138-47-2-CTD-100-16S_clip	LMN22	PS138-47-2-CTD-100-16S_clip_R1_001.fastq.gz	PS138-47-2-CTD-100-16S_clip_R2_001.fastq.gz	29	8	PS138_47-2-N8	-1.5837	34.289	-1.5816	100.78	99.677	350	353.06	0.0575	338.9	329.62	7.94	0.004	-0.007	0	2.929	0.005	0.577	0.001	-0.1	0.004	10.864	0.008	0.56	0.003	7.75	0.004	-0.007	0	2.859	0.005	0.563	0.001	-0.098	0.004	10.604	0.008	0.547	0.003
2023-08-17	CTD_52	PS138_47-2	Ice_Station02	seawater	CTD	84.956264	80.037961	10	10	ML	PSW	ML	PS138-47-2-CTD-10-16S	16S	25	149021	PS138-47-2-CTD-10-16S_clip	LMN22	PS138-47-2-CTD-10-16S_clip_R1_001.fastq.gz	PS138-47-2-CTD-10-16S_clip_R2_001.fastq.gz	26	21	PS138_47-2-N21	-1.5937	33.402	-1.5935	9.789	9.684	378.3	381.13	0.2019	387.6	377.241	1.641	0.001	0.006	0	1.181	0.003	0.198	0	-0.013	0.001	5.207	0	0.238	0.003	1.603	0.001	0.006	0	1.153	0.003	0.193	0	-0.013	0.001	5.086	0	0.232	0.003
2023-08-17	CTD_50	PS138_47-2	Ice_Station02	seawater	CTD	84.956264	80.037961	2	2	ML	PSW	ML	PS138-47-2-CTD-2-16S	16S	25	24174	PS138-47-2-CTD-2-16S_clip	LMN22	PS138-47-2-CTD-2-16S_clip_R1_001.fastq.gz	PS138-47-2-CTD-2-16S_clip_R2_001.fastq.gz	25	24	PS138_47-2-N24	-1.5896	33.5	-1.5896	2.019	1.997	378.84	376.9	0.2197	388.5	378.091	1.716	0.003	0.008	0	1.184	0.002	0.203	0	-0.012	0.001	5.289	0.003	0.242	0	1.676	0.003	0.008	0	1.156	0.002	0.198	0	-0.012	0.001	5.165	0.003	0.236	0
2023-08-17	ISCA_38	PS138_31_Coring-013	Ice_Station02	meltpond	hand_pump	84.949693	80.140077	NA	MP	NA	NA	MP	PS138-31-1-meltpond-5-16S	16S	25	69606	PS138-31-1-meltpond-5-16S_clip	L95YW	PS138-31-1-meltpond-5-16S_clip_R1_001.fastq.gz	PS138-31-1-meltpond-5-16S_clip_R2_001.fastq.gz	250	ISCA ID 5	PS138_Lena-9_UIW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.602	0.001	0.025	0.001	0.394	0.002	0.016	0.003	0.448	0.009	4.461	0.004	-0.019	0.005														
2023-08-17	CTD_54	PS138_47-2	Ice_Station02	seawater	CTD	84.956264	80.037961	53	chl-max	PSW	LHC	PSW	PS138-47-2-CTD-53-16S	16S	25	61287	PS138-47-2-CTD-53-16S_clip	LMN22	PS138-47-2-CTD-53-16S_clip_R1_001.fastq.gz	PS138-47-2-CTD-53-16S_clip_R2_001.fastq.gz	27	13	PS138_47-2-N13	-1.7779	34.215	-1.777	53.1	52.525	370.65	374.02	0.8811	380.5	370.08	3.836	0.002	0.176	0	1.442	0.005	0.328	0.001	-0.083	0.002	7.122	0.007	0.347	0.005	3.744	0.002	0.172	0	1.408	0.005	0.32	0.001	-0.081	0.002	6.952	0.007	0.339	0.005
2023-08-17	CTD_56	PS138_47-2	Ice_Station02	seawater	CTD	84.956264	80.037961	50	50	PSW	LHC	PSW	PS138-47-2-CTD-50-16S	16S	25	155036	PS138-47-2-CTD-50-16S_clip	LMN22	PS138-47-2-CTD-50-16S_clip_R1_001.fastq.gz	PS138-47-2-CTD-50-16S_clip_R2_001.fastq.gz	28	17	PS138_47-2-N17	-1.7696	34.21	-1.7687	50.913	50.362	372.92	375.19	0.9286	383.3	372.807	3.719	0.002	0.188	0	1.418	0.003	0.321	0.001	-0.072	0.001	7.075	0.005	0.34	0.001	3.63	0.002	0.184	0	1.384	0.003	0.313	0.001	-0.07	0.001	6.906	0.005	0.332	0.001
2023-08-17	CTD_46	PS138_40-1	Ice_Station02	seawater	CTD	84.915514	80.254426	1000	1000	AIW	NA	AIW	PS138-40-1-CTD-1000-16S	16S	25	85521	PS138-40-1-CTD-1000-16S_clip	LMN22	PS138-40-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-40-1-CTD-1000-16S_clip_R2_001.fastq.gz	23	14	PS138_40-1-N14	-0.20714	34.908	-0.16355	1013.686	1000.4	296.72	296.74	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-17	CTD_48	PS138_40-1	Ice_Station02	seawater	CTD	84.915514	80.254426	500	500	AW2	NA	AW2	PS138-40-1-CTD-500-16S	16S	25	102880	PS138-40-1-CTD-500-16S_clip	LMN22	PS138-40-1-CTD-500-16S_clip_R1_001.fastq.gz	PS138-40-1-CTD-500-16S_clip_R2_001.fastq.gz	24	19	PS138_40-1-N19	1.1594	34.908	1.1847	506.279	500.251	297.41	297.31	-0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-17	CTD_44	PS138_40-1	Ice_Station02	seawater	CTD	84.915514	80.254426	1500	1500	CBDW	EBDW	CBDW	PS138-40-1-CTD-1500-16S	16S	25	754433	PS138-40-1-CTD-1500-16S_clip	LMN22	PS138-40-1-CTD-1500-16S_clip_R1_001.fastq.gz	PS138-40-1-CTD-1500-16S_clip_R2_001.fastq.gz	22	10	PS138_40-1-N10	-0.64196	34.915	-0.57485	1521.598	1499.846	291.19	292.24	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-17	CTD_38	PS138_40-1	Ice_Station02	seawater	CTD	84.915514	80.254426	3700	bottom+20	EBBW	NA	EBBW	PS138-40-1-CTD-3700-16S	16S	25	1101338	PS138-40-1-CTD-3700-16S_clip	LMN22	PS138-40-1-CTD-3700-16S_clip_R1_001.fastq.gz	PS138-40-1-CTD-3700-16S_clip_R2_001.fastq.gz	19	4	PS138_40-1-N4	-0.912	34.94	-0.67495	3784.964	3711.33	287	290.59	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-17	CTD_40	PS138_40-1	Ice_Station02	seawater	CTD	84.915514	80.254426	3000	3000	EBBW	NA	EBBW	PS138-40-1-CTD-3000-16S	16S	25	55893	PS138-40-1-CTD-3000-16S_clip	LMN22	PS138-40-1-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-40-1-CTD-3000-16S_clip_R2_001.fastq.gz	20	6	PS138_40-1-N6	-0.9207	34.934	-0.7496	3054.417	3000.005	287.48	288.36	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-17	CTD_42	PS138_40-1	Ice_Station02	seawater	CTD	84.915514	80.254426	2000	2000	EBDW	NA	EBDW	PS138-40-1-CTD-2000-16S	16S	25	80342	PS138-40-1-CTD-2000-16S_clip	LMN22	PS138-40-1-CTD-2000-16S_clip_R1_001.fastq.gz	PS138-40-1-CTD-2000-16S_clip_R2_001.fastq.gz	21	8	PS138_40-1-N8	-0.80735	34.921	-0.7108	2031.891	2000.44	288.85	289.18	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-15	CTD_394	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303	200	200	AW2	NA	AW2	PS138-207-1-CTD-200-16S	16S	25	233073	PS138-207-1-CTD-200-16S_clip	L95YW	PS138-207-1-CTD-200-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-200-16S_clip_R2_001.fastq.gz	199	13	PS138_207-1-N13	1.4599	34.844	1.4699	202.098	199.836	294.29	295.28	-0.0543	304.3	295.868	12.531	0.045	0.003	0.002	4.923	0.002	0.818	0.001	-0.03	0.001	14.774	0.023	0.819	0	12.226	0.044	0.003	0.002	4.803	0.002	0.798	0.001	-0.029	0.001	14.414	0.022	0.799	0
2023-08-15	ICE_16	PS138_31_Coring-001-009	Ice_Station02	ice core	ice_corer	84.949693	80.140077	NA	Ice-TS	NA	NA	Ice-TS	PS138-31-1-ICE-Ice-TS-16S	16S	25	62720	PS138-31-1-ICE-Ice-TS-16S_clip	L95YW	PS138-31-1-ICE-Ice-TS-16S_clip_R1_001.fastq.gz	PS138-31-1-ICE-Ice-TS-16S_clip_R2_001.fastq.gz	225	top section	PS138_Lena-11_ICE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.917	0.002	0.015	0.001	0.402	0.002	0.036	0	1.284	0.001	5.392	0.02	0.029	0.004														
2023-08-15	CTD_396	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303	100	100	LHC	NA	LHC	PS138-207-1-CTD-100-16S	16S	25	118808	PS138-207-1-CTD-100-16S_clip	L95YW	PS138-207-1-CTD-100-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-100-16S_clip_R2_001.fastq.gz	200	16	PS138_207-1-N16	-1.0183	34.423	-1.0156	101.013	99.906	319.54	326.38	-0.0262	334.9	325.685	8.799	0.01	0.018	0.003	3.02	0	0.625	0.001	-0.021	0.001	11.601	0.022	0.643	0.001	8.587	0.01	0.018	0.003	2.947	0	0.61	0.001	-0.02	0.001	11.322	0.021	0.628	0.001
2023-08-15	ICE_14	PS138_31_Coring-001-009	Ice_Station02	ice core	ice_corer	84.949693	80.140077	NA	Ice-BS	NA	NA	Ice-BS	PS138-31-1-ICE-Ice-BS-16S	16S	25	41590	PS138-31-1-ICE-Ice-BS-16S_clip	L95YW	PS138-31-1-ICE-Ice-BS-16S_clip_R1_001.fastq.gz	PS138-31-1-ICE-Ice-BS-16S_clip_R2_001.fastq.gz	224	bottom section	PS138_Lena-10_ICE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.587	0.001	0.019	0.002	0.385	0	0.077	0.003	1.586	0.008	7.266	0.013	0.092	0.001														
2023-08-15	ICE_12	PS138_31_Coring-012	Ice_Station02	under-ice water	hand_pump	84.949693	80.140077	NA	UIW	NA	NA	UIW	PS138-31-1-ICE-UIW-16S	16S	25	113575	PS138-31-1-ICE-UIW-16S_clip	L95YW	PS138-31-1-ICE-UIW-16S_clip_R1_001.fastq.gz	PS138-31-1-ICE-UIW-16S_clip_R2_001.fastq.gz	223		PS138_Lena-8_UIW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.155	0.001	0.022	0	1.35	0.003	0.186	0.003	1.358	0.002	8.383	0.024	0.246	0.001														
2023-08-15	ICE_10	PS138_31_Coring-013	Ice_Station02	meltpond	hand_pump	84.949693	80.140077	NA	MP	NA	NA	MP	PS138-31-1-ICE-MP-16S	16S	25	64152	PS138-31-1-ICE-MP-16S_clip	L95YW	PS138-31-1-ICE-MP-16S_clip_R1_001.fastq.gz	PS138-31-1-ICE-MP-16S_clip_R2_001.fastq.gz	222		PS138_Lena-9_UIW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.602	0.001	0.025	0.001	0.394	0.002	0.016	0.003	0.448	0.009	4.461	0.004	-0.019	0.005														
2023-08-15	CTD_390	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303	1000	1000	AIW	NA	AIW	PS138-207-1-CTD-1000-16S	16S	25	234543	PS138-207-1-CTD-1000-16S_clip	L95YW	PS138-207-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-1000-16S_clip_R2_001.fastq.gz	197	5	PS138_207-1-N5	-0.20127	34.908	-0.15765	1013.362	1000.07	296.73	298.34	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-15	CTD_392	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303	500	500	AW2	NA	AW2	PS138-207-1-CTD-500-16S	16S	25	219620	PS138-207-1-CTD-500-16S_clip	L95YW	PS138-207-1-CTD-500-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-500-16S_clip_R2_001.fastq.gz	198	8	PS138_207-1-N8	1.0078	34.905	1.0324	506.006	499.976	295.47	296.78	-0.0554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-11	CTD_30	PS138_26-1	Ice_Station01	seawater	CTD	83.853249	34.106321	1000	1000	AIW	NA	AIW	PS138-26-1-CTD-1000-16S	16S	25	46659	PS138-26-1-CTD-1000-16S_clip	LMN22	PS138-26-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-26-1-CTD-1000-16S_clip_R2_001.fastq.gz	15	12	PS138_26-1-N12	-0.25629	34.908	-0.2131	1014.242	1000.967	296.24	296.56	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-11	CTD_34	PS138_26-1	Ice_Station01	seawater	CTD	83.853249	34.106321	200	200	AW1	NA	AW1	PS138-26-1-CTD-200-16S	16S	25	11907	PS138-26-1-CTD-200-16S_clip	LMN22	PS138-26-1-CTD-200-16S_clip_R1_001.fastq.gz	PS138-26-1-CTD-200-16S_clip_R2_001.fastq.gz	17	23	PS138_26-1-N23	1.9648	34.881	1.9756	201.857	199.603	300.83	300.85	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
